DivisionName,CreationDate,textbox2,textbox4,PricewithDiscount,sumWeight,Textbox14,textbox5,PricewithDiscount1,sumWeight1
КАЛУГА,16.02.2021,4,"3 828,84","2 483,12","5,61",3665,"3 712 329,56","2 761 120,47","7860,97"
КАЛУГА,17.02.2021,1,"2 506,80","2 506,80","0,25",3221,"3 437 164,11","2 582 923,12","7286,01"
КАЛУГА,18.02.2021,1,"1 459,00","583,60","0,50",3317,"3 601 028,28","2 621 546,50","8063,76"
КАЛУГА,19.02.2021,2,"2 254,70","1 522,20","2,10",3491,"4 193 909,34","3 182 098,82","12949,70"
КАЛУГА,20.02.2021,21,"6 136,16","5 533,66","5,95",2222,"2 443 982,10","1 767 092,08","6236,62"
КАЛУГА,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
КАЛУГА,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
КАЛУГА,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
КАЛУГА,24.02.2021,3,"4 635,06","3 680,91","2,00",3791,"4 155 674,04","3 060 703,53","9504,86"
КАЛУГА,25.02.2021,2,"10 322,16","7 440,96","11,50",4005,"4 197 883,82","3 048 461,47","10063,78"
КАЛУГА,26.02.2021,20,"5 722,00","4 594,50","10,89",3923,"4 372 380,84","3 262 106,20","18305,83"
КАЛУГА,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
КАЛУГА,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
"КАЛУГА ООО ""Экспресс 32""",01.02.2021,,,,,3525,"4 017 060,79","3 086 523,40","7559,22"
"КАЛУГА ООО ""Экспресс 32""",02.02.2021,,,,,3920,"4 290 014,12","3 159 794,75","7989,82"
"КАЛУГА ООО ""Экспресс 32""",03.02.2021,,,,,3671,"3 902 609,45","2 879 357,23","7921,78"
"КАЛУГА ООО ""Экспресс 32""",04.02.2021,,,,,4051,"4 083 924,05","2 876 229,86","10036,64"
"КАЛУГА ООО ""Экспресс 32""",05.02.2021,,,,,4240,"4 197 433,60","3 188 895,92","7769,89"
"КАЛУГА ООО ""Экспресс 32""",06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
"КАЛУГА ООО ""Экспресс 32""",07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
"КАЛУГА ООО ""Экспресс 32""",08.02.2021,,,,,3419,"3 055 828,95","2 150 854,84","8595,76"
"КАЛУГА ООО ""Экспресс 32""",09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
"КАЛУГА ООО ""Экспресс 32""",10.02.2021,1,"2 089,00","2 089,00","0,50",3556,"3 774 267,47","2 694 716,58","8195,63"
"КАЛУГА ООО ""Экспресс 32""",11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
"КАЛУГА ООО ""Экспресс 32""",12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
"КАЛУГА ООО ""Экспресс 32""",13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
"КАЛУГА ООО ""Экспресс 32""",14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
"КАЛУГА ООО ""Экспресс 32""",15.02.2021,,,,,3545,"3 990 950,05","2 822 111,89","9054,02"
"КАЛУГА ООО ""Экспресс 32""",16.02.2021,,,,,3665,"3 712 329,56","2 761 120,47","7860,97"
"КАЛУГА ООО ""Экспресс 32""",17.02.2021,,,,,3221,"3 437 164,11","2 582 923,12","7286,01"
"КАЛУГА ООО ""Экспресс 32""",18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
"КАЛУГА ООО ""Экспресс 32""",19.02.2021,,,,,3491,"4 193 909,34","3 182 098,82","12949,70"
"КАЛУГА ООО ""Экспресс 32""",20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
"КАЛУГА ООО ""Экспресс 32""",21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
"КАЛУГА ООО ""Экспресс 32""",22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
"КАЛУГА ООО ""Экспресс 32""",23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
"КАЛУГА ООО ""Экспресс 32""",24.02.2021,,,,,3791,"4 155 674,04","3 060 703,53","9504,86"
"КАЛУГА ООО ""Экспресс 32""",25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
"КАЛУГА ООО ""Экспресс 32""",26.02.2021,,,,,3923,"4 372 380,84","3 262 106,20","18305,83"
"КАЛУГА ООО ""Экспресс 32""",27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
"КАЛУГА ООО ""Экспресс 32""",28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
КЕМЕРОВО,01.02.2021,16,"19 923,94","17 783,53","10,79",3525,"4 017 060,79","3 086 523,40","7559,22"
КЕМЕРОВО,02.02.2021,31,"66 970,65","51 910,41","100,28",3920,"4 290 014,12","3 159 794,75","7989,82"
КЕМЕРОВО,03.02.2021,18,"20 990,51","10 744,49","66,97",3671,"3 902 609,45","2 879 357,23","7921,78"
КЕМЕРОВО,04.02.2021,7,"7 068,60","6 833,00","3,82",4051,"4 083 924,05","2 876 229,86","10036,64"
КЕМЕРОВО,05.02.2021,13,"15 145,22","10 451,07","2,60",4240,"4 197 433,60","3 188 895,92","7769,89"
КЕМЕРОВО,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
КЕМЕРОВО,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
КЕМЕРОВО,08.02.2021,11,"14 646,03","11 916,83","12,63",3419,"3 055 828,95","2 150 854,84","8595,76"
КЕМЕРОВО,09.02.2021,14,"15 861,80","11 786,60","3,39",3764,"3 943 590,97","2 904 738,55","6915,60"
КЕМЕРОВО,10.02.2021,15,"9 674,93","6 372,29","5,71",3556,"3 774 267,47","2 694 716,58","8195,63"
КЕМЕРОВО,11.02.2021,10,"7 895,80","5 357,28","8,36",3430,"3 510 806,01","2 561 886,42","6278,32"
КЕМЕРОВО,12.02.2021,26,"47 692,17","39 041,72","11,33",3170,"3 694 458,78","2 663 795,69","6910,90"
КЕМЕРОВО,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
КЕМЕРОВО,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
КЕМЕРОВО,15.02.2021,12,"11 547,00","10 932,70","3,10",3545,"3 990 950,05","2 822 111,89","9054,02"
КЕМЕРОВО,16.02.2021,21,"26 909,37","22 317,64","14,96",3665,"3 712 329,56","2 761 120,47","7860,97"
КЕМЕРОВО,17.02.2021,12,"14 462,41","11 747,63","3,59",3221,"3 437 164,11","2 582 923,12","7286,01"
КЕМЕРОВО,18.02.2021,12,"17 760,80","14 319,36","4,20",3317,"3 601 028,28","2 621 546,50","8063,76"
КЕМЕРОВО,19.02.2021,8,"9 487,50","8 238,98","4,49",3491,"4 193 909,34","3 182 098,82","12949,70"
КЕМЕРОВО,20.02.2021,10,"8 198,20","5 945,46","3,40",2222,"2 443 982,10","1 767 092,08","6236,62"
КЕМЕРОВО,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
КЕМЕРОВО,22.02.2021,1,"1 659,84","1 067,04","0,81",135,"189 388,89","134 220,90","711,78"
КЕМЕРОВО,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
КЕМЕРОВО,24.02.2021,14,"23 085,91","21 773,01","12,91",3791,"4 155 674,04","3 060 703,53","9504,86"
КЕМЕРОВО,25.02.2021,11,"7 717,03","5 510,08","2,44",4005,"4 197 883,82","3 048 461,47","10063,78"
КЕМЕРОВО,26.02.2021,17,"23 619,20","17 136,50","24,57",3923,"4 372 380,84","3 262 106,20","18305,83"
КЕМЕРОВО,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
КЕМЕРОВО,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
КИРОВ,01.02.2021,3,"1 615,42","1 532,52","0,36",3525,"4 017 060,79","3 086 523,40","7559,22"
КИРОВ,02.02.2021,7,"4 365,16","4 365,16","23,85",3920,"4 290 014,12","3 159 794,75","7989,82"
КИРОВ,03.02.2021,9,"3 324,40","2 859,90","3,63",3671,"3 902 609,45","2 879 357,23","7921,78"
КИРОВ,04.02.2021,6,"2 799,80","2 509,65","1,33",4051,"4 083 924,05","2 876 229,86","10036,64"
КИРОВ,05.02.2021,7,"3 125,35","2 824,70","3,24",4240,"4 197 433,60","3 188 895,92","7769,89"
КИРОВ,06.02.2021,1,"3 318,00","3 318,00","4,47",284,"199 947,80","110 782,76","699,25"
КИРОВ,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
КИРОВ,08.02.2021,6,"2 375,04","2 044,14","3,45",3419,"3 055 828,95","2 150 854,84","8595,76"
КИРОВ,09.02.2021,5,"5 083,80","3 141,90","2,84",3764,"3 943 590,97","2 904 738,55","6915,60"
КИРОВ,10.02.2021,5,"2 343,00","2 284,97","1,34",3556,"3 774 267,47","2 694 716,58","8195,63"
КИРОВ,11.02.2021,4,"1 652,00","1 652,00","0,41",3430,"3 510 806,01","2 561 886,42","6278,32"
КИРОВ,12.02.2021,2,"2 297,00","1 575,80","1,70",3170,"3 694 458,78","2 663 795,69","6910,90"
КИРОВ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
КИРОВ,14.02.2021,1,"539,00","242,55","24,50",185,"232 693,26","121 821,43","1073,21"
КИРОВ,15.02.2021,11,"6 597,70","5 037,70","3,10",3545,"3 990 950,05","2 822 111,89","9054,02"
КИРОВ,16.02.2021,5,"1 943,46","1 943,46","10,72",3665,"3 712 329,56","2 761 120,47","7860,97"
КИРОВ,17.02.2021,6,"3 167,60","3 167,60","2,40",3221,"3 437 164,11","2 582 923,12","7286,01"
КИРОВ,18.02.2021,1,"970,67","670,02","0,08",3317,"3 601 028,28","2 621 546,50","8063,76"
КИРОВ,19.02.2021,12,"9 161,11","8 860,46","22,73",3491,"4 193 909,34","3 182 098,82","12949,70"
КИРОВ,20.02.2021,3,"3 956,26","2 499,31","5,49",2222,"2 443 982,10","1 767 092,08","6236,62"
КИРОВ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
КИРОВ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
КИРОВ,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
КИРОВ,24.02.2021,9,"4 928,80","4 570,80","3,08",3791,"4 155 674,04","3 060 703,53","9504,86"
КИРОВ,25.02.2021,4,"4 187,68","2 620,93","3,09",4005,"4 197 883,82","3 048 461,47","10063,78"
КИРОВ,26.02.2021,6,"3 027,84","2 934,94","8,34",3923,"4 372 380,84","3 262 106,20","18305,83"
КИРОВ,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
КИРОВ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
КОСТРОМА,01.02.2021,,,,,3525,"4 017 060,79","3 086 523,40","7559,22"
КОСТРОМА,02.02.2021,1,"929,00","371,60","0,50",3920,"4 290 014,12","3 159 794,75","7989,82"
КОСТРОМА,03.02.2021,1,"749,00","449,40","0,50",3671,"3 902 609,45","2 879 357,23","7921,78"
КОСТРОМА,04.02.2021,,,,,4051,"4 083 924,05","2 876 229,86","10036,64"
КОСТРОМА,05.02.2021,,,,,4240,"4 197 433,60","3 188 895,92","7769,89"
КОСТРОМА,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
КОСТРОМА,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
КОСТРОМА,08.02.2021,3,"2 825,00","1 695,00","3,00",3419,"3 055 828,95","2 150 854,84","8595,76"
КОСТРОМА,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
КОСТРОМА,10.02.2021,1,"1 199,00","1 199,00","0,50",3556,"3 774 267,47","2 694 716,58","8195,63"
КОСТРОМА,11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
КОСТРОМА,12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
КОСТРОМА,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
КОСТРОМА,14.02.2021,2,"1 758,00","991,95","15,37",185,"232 693,26","121 821,43","1073,21"
КОСТРОМА,15.02.2021,1,"929,00","557,40","0,50",3545,"3 990 950,05","2 822 111,89","9054,02"
КОСТРОМА,16.02.2021,1,"879,00","879,00","0,50",3665,"3 712 329,56","2 761 120,47","7860,97"
КОСТРОМА,17.02.2021,1,"929,00","929,00","0,25",3221,"3 437 164,11","2 582 923,12","7286,01"
КОСТРОМА,18.02.2021,1,"749,00","749,00","0,25",3317,"3 601 028,28","2 621 546,50","8063,76"
КОСТРОМА,19.02.2021,,,,,3491,"4 193 909,34","3 182 098,82","12949,70"
КОСТРОМА,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
КОСТРОМА,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
КОСТРОМА,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
КОСТРОМА,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
КОСТРОМА,24.02.2021,,,,,3791,"4 155 674,04","3 060 703,53","9504,86"
КОСТРОМА,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
КОСТРОМА,26.02.2021,1,"1 339,00","803,40","0,50",3923,"4 372 380,84","3 262 106,20","18305,83"
КОСТРОМА,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
КОСТРОМА,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
КРАСНОДАР,01.02.2021,73,"99 073,01","78 136,63","179,37",3525,"4 017 060,79","3 086 523,40","7559,22"
КРАСНОДАР,02.02.2021,69,"99 445,26","78 679,79","143,28",3920,"4 290 014,12","3 159 794,75","7989,82"
КРАСНОДАР,03.02.2021,88,"131 103,82","99 603,59","411,19",3671,"3 902 609,45","2 879 357,23","7921,78"
КРАСНОДАР,04.02.2021,76,"97 934,11","71 063,60","107,34",4051,"4 083 924,05","2 876 229,86","10036,64"
КРАСНОДАР,05.02.2021,90,"153 467,33","123 027,24","241,29",4240,"4 197 433,60","3 188 895,92","7769,89"
КРАСНОДАР,06.02.2021,2,"4 126,70","3 708,69","0,28",284,"199 947,80","110 782,76","699,25"
КРАСНОДАР,07.02.2021,3,"13 172,60","12 807,84","35,17",205,"216 987,78","149 305,20","1078,95"
КРАСНОДАР,08.02.2021,61,"110 487,13","96 436,02","311,18",3419,"3 055 828,95","2 150 854,84","8595,76"
КРАСНОДАР,09.02.2021,93,"142 079,66","117 200,98","249,24",3764,"3 943 590,97","2 904 738,55","6915,60"
КРАСНОДАР,10.02.2021,63,"80 461,80","59 962,11","109,90",3556,"3 774 267,47","2 694 716,58","8195,63"
КРАСНОДАР,11.02.2021,53,"75 435,67","61 711,00","39,32",3430,"3 510 806,01","2 561 886,42","6278,32"
КРАСНОДАР,12.02.2021,94,"133 019,43","103 279,62","141,10",3170,"3 694 458,78","2 663 795,69","6910,90"
КРАСНОДАР,13.02.2021,1,"643,10","225,09","0,03",300,"294 694,69","159 059,23","916,85"
КРАСНОДАР,14.02.2021,2,"2 181,40","1 706,90","3,50",185,"232 693,26","121 821,43","1073,21"
КРАСНОДАР,15.02.2021,59,"75 445,64","53 637,23","96,09",3545,"3 990 950,05","2 822 111,89","9054,02"
КРАСНОДАР,16.02.2021,63,"80 209,62","60 931,11","63,52",3665,"3 712 329,56","2 761 120,47","7860,97"
КРАСНОДАР,17.02.2021,70,"105 732,25","81 600,68","155,37",3221,"3 437 164,11","2 582 923,12","7286,01"
КРАСНОДАР,18.02.2021,39,"57 021,51","44 827,48","82,25",3317,"3 601 028,28","2 621 546,50","8063,76"
КРАСНОДАР,19.02.2021,89,"125 898,51","95 401,30","183,62",3491,"4 193 909,34","3 182 098,82","12949,70"
КРАСНОДАР,20.02.2021,29,"35 830,96","29 839,15","95,22",2222,"2 443 982,10","1 767 092,08","6236,62"
КРАСНОДАР,21.02.2021,1,"329,00","329,00","0,20",94,"102 979,70","64 078,57","862,67"
КРАСНОДАР,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
КРАСНОДАР,23.02.2021,2,"3 551,80","3 326,85","20,17",182,"289 544,98","146 444,78","657,71"
КРАСНОДАР,24.02.2021,73,"91 817,80","66 594,93","77,58",3791,"4 155 674,04","3 060 703,53","9504,86"
КРАСНОДАР,25.02.2021,53,"109 039,12","84 463,08","225,75",4005,"4 197 883,82","3 048 461,47","10063,78"
КРАСНОДАР,26.02.2021,88,"121 683,09","91 813,16","133,66",3923,"4 372 380,84","3 262 106,20","18305,83"
КРАСНОДАР,27.02.2021,3,"3 054,90","2 411,94","15,20",230,"227 671,94","124 139,25","909,26"
КРАСНОДАР,28.02.2021,1,"943,26","943,26","6,58",134,"143 346,27","107 612,60","711,00"
КРАСНОДАР ИП НЕБОЖИНА,01.02.2021,2,"4 158,20","3 459,45","1,40",3525,"4 017 060,79","3 086 523,40","7559,22"
КРАСНОДАР ИП НЕБОЖИНА,02.02.2021,2,"5 425,80","4 404,15","0,36",3920,"4 290 014,12","3 159 794,75","7989,82"
КРАСНОДАР ИП НЕБОЖИНА,03.02.2021,2,"4 548,50","2 759,27","1,27",3671,"3 902 609,45","2 879 357,23","7921,78"
КРАСНОДАР ИП НЕБОЖИНА,04.02.2021,2,"7 578,02","5 012,37","4,88",4051,"4 083 924,05","2 876 229,86","10036,64"
КРАСНОДАР ИП НЕБОЖИНА,05.02.2021,2,"3 292,00","2 202,81","1,53",4240,"4 197 433,60","3 188 895,92","7769,89"
КРАСНОДАР ИП НЕБОЖИНА,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
КРАСНОДАР ИП НЕБОЖИНА,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
КРАСНОДАР ИП НЕБОЖИНА,08.02.2021,4,"11 459,80","8 226,05","0,62",3419,"3 055 828,95","2 150 854,84","8595,76"
КРАСНОДАР ИП НЕБОЖИНА,09.02.2021,2,"3 401,35","2 529,45","0,71",3764,"3 943 590,97","2 904 738,55","6915,60"
КРАСНОДАР ИП НЕБОЖИНА,10.02.2021,2,"19 115,90","13 952,10","57,02",3556,"3 774 267,47","2 694 716,58","8195,63"
КРАСНОДАР ИП НЕБОЖИНА,11.02.2021,3,"4 829,61","4 683,66","1,36",3430,"3 510 806,01","2 561 886,42","6278,32"
КРАСНОДАР ИП НЕБОЖИНА,12.02.2021,1,"1 529,00","764,50","0,50",3170,"3 694 458,78","2 663 795,69","6910,90"
КРАСНОДАР ИП НЕБОЖИНА,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
КРАСНОДАР ИП НЕБОЖИНА,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
КРАСНОДАР ИП НЕБОЖИНА,15.02.2021,2,"4 166,80","3 685,40","2,13",3545,"3 990 950,05","2 822 111,89","9054,02"
КРАСНОДАР ИП НЕБОЖИНА,16.02.2021,2,"3 587,80","2 543,30","0,29",3665,"3 712 329,56","2 761 120,47","7860,97"
КРАСНОДАР ИП НЕБОЖИНА,17.02.2021,1,"1 518,00","1 518,00","0,25",3221,"3 437 164,11","2 582 923,12","7286,01"
КРАСНОДАР ИП НЕБОЖИНА,18.02.2021,2,"2 787,10","1 358,04","0,14",3317,"3 601 028,28","2 621 546,50","8063,76"
КРАСНОДАР ИП НЕБОЖИНА,19.02.2021,3,"5 888,00","3 049,44","1,04",3491,"4 193 909,34","3 182 098,82","12949,70"
КРАСНОДАР ИП НЕБОЖИНА,20.02.2021,1,"2 089,00","981,83","0,18",2222,"2 443 982,10","1 767 092,08","6236,62"
КРАСНОДАР ИП НЕБОЖИНА,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
КРАСНОДАР ИП НЕБОЖИНА,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
КРАСНОДАР ИП НЕБОЖИНА,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
КРАСНОДАР ИП НЕБОЖИНА,24.02.2021,4,"6 845,10","4 134,89","0,65",3791,"4 155 674,04","3 060 703,53","9504,86"
КРАСНОДАР ИП НЕБОЖИНА,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
КРАСНОДАР ИП НЕБОЖИНА,26.02.2021,,,,,3923,"4 372 380,84","3 262 106,20","18305,83"
КРАСНОДАР ИП НЕБОЖИНА,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
КРАСНОДАР ИП НЕБОЖИНА,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
КРАСНОЯРСК,01.02.2021,32,"43 284,12","36 474,30","60,68",3525,"4 017 060,79","3 086 523,40","7559,22"
КРАСНОЯРСК,02.02.2021,35,"40 317,39","28 785,23","58,91",3920,"4 290 014,12","3 159 794,75","7989,82"
КРАСНОЯРСК,03.02.2021,29,"51 180,68","35 691,07","102,06",3671,"3 902 609,45","2 879 357,23","7921,78"
КРАСНОЯРСК,04.02.2021,30,"41 439,67","29 871,11","48,34",4051,"4 083 924,05","2 876 229,86","10036,64"
КРАСНОЯРСК,05.02.2021,15,"25 533,30","17 219,22","47,90",4240,"4 197 433,60","3 188 895,92","7769,89"
КРАСНОЯРСК,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
КРАСНОЯРСК,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
КРАСНОЯРСК,08.02.2021,22,"42 895,05","32 235,77","164,85",3419,"3 055 828,95","2 150 854,84","8595,76"
КРАСНОЯРСК,09.02.2021,18,"28 337,31","23 501,92","33,74",3764,"3 943 590,97","2 904 738,55","6915,60"
КРАСНОЯРСК,10.02.2021,18,"24 040,76","17 993,15","53,98",3556,"3 774 267,47","2 694 716,58","8195,63"
КРАСНОЯРСК,11.02.2021,13,"18 786,02","15 135,29","14,22",3430,"3 510 806,01","2 561 886,42","6278,32"
КРАСНОЯРСК,12.02.2021,24,"34 170,67","19 745,78","39,82",3170,"3 694 458,78","2 663 795,69","6910,90"
КРАСНОЯРСК,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
КРАСНОЯРСК,14.02.2021,1,"1 686,00","843,00","3,60",185,"232 693,26","121 821,43","1073,21"
КРАСНОЯРСК,15.02.2021,35,"45 652,39","33 869,56","55,10",3545,"3 990 950,05","2 822 111,89","9054,02"
КРАСНОЯРСК,16.02.2021,24,"50 298,93","38 290,86","121,37",3665,"3 712 329,56","2 761 120,47","7860,97"
КРАСНОЯРСК,17.02.2021,33,"55 782,51","41 561,61","68,12",3221,"3 437 164,11","2 582 923,12","7286,01"
